Test Case: H20SXM_vllm.ops.NATIVE_C-paged_attention_v1
| B | H  |  S  |  D  | BS | MS  | BT | output  | out__tensor  | out_precision | query__tensor | query_precision |  key_cache__tensor   | key_cache_precision | value_cache__tensor | value_cache_precision | num_kv_heads | scale | block_tables__tensor | block_tables_precision | block_tables_high | block_tables_low | seq_lens__tensor | seq_lens_precision | seq_lens_high | seq_lens_low | block_size | max_seq_len | alibi_slopes | kv_cache_dtype | k_scale | v_scale | tp_rank | blocksparse_local_blocks | blocksparse_vert_stride | blocksparse_block_size | blocksparse_head_sliding_step | k_zero | v_zero | out_scales | dtype | status  | b_device | b_dtype |  rtol  | atol  |     cosine_sim     |  max_abs_err   | rel_err_hundredth | rel_err_thousandth | rel_err_ten_thousandth | error_rate | eb  |          rmse          | small_value_err_ratio | max_rel_error | mean_rel_error | max_ulp_error | mean_ulp_error | ulp_error_proportion |                      message                       |
| 4 | 4  | 64  | 128 | 32 | 256 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 32, 128]  |        fp16         |   [8, 4, 128, 32]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999775289924 |  0.0002438426  |                   |                    |                        |            | 0.0 | 5.666438287476128e-05  |          0.0          | 0.0004742435  |  0.0001800117  |   0.4996338   |   0.25353777   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 64  | 128 | 32 | 256 | 8  | ['out'] | [4, 4, 128]  |     fp16      |  [4, 4, 128]  |      fp16       |  [8, 4, 1, 32, 128]  |        fp16         |   [8, 4, 128, 32]   |         fp16          |      4       | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999977861571  |  0.0008842945  |                   |                    |                        |            | 0.0 | 9.980918119426953e-05  |          0.0          | 0.0004703237  | 0.00017658615  |      0.5      |   0.25064152   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999775347559 | 0.00045335293  |                   |                    |                        |            | 0.0 | 6.956369513919779e-05  |          0.0          | 0.00047453845 | 0.00017415754  |  0.49951172   |   0.24933666   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999795925354 | 0.00048077106  |                   |                    |                        |            | 0.0 | 6.764173571367452e-05  |          0.0          | 0.00048163647 | 0.00017484071  |  0.49951172   |   0.24883503   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999796424623 |  0.0004748106  |                   |                    |                        |            | 0.0 | 6.846201003923719e-05  |          0.0          | 0.00048340723 | 0.00017444206  |  0.49975586   |   0.24770528   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999786880281 |  0.0004878044  |                   |                    |                        |            | 0.0 | 9.253920116158322e-05  |          0.0          | 0.0004739805  |  0.0001797908  |  0.49975586   |   0.2547254    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 |        1.0         |      0.0       |                   |                    |                        |            | 0.0 |          0.0           |          0.0          |      0.0      |      0.0       |      0.0      |      0.0       |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999776494001 | 0.00043332577  |                   |                    |                        |            | 0.0 |  5.41538180691534e-05  |          0.0          | 0.0004715748  | 0.00017762852  |  0.49987793   |   0.25202638   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999795848941 | 0.00048565865  |                   |                    |                        |            | 0.0 | 0.00011576354458626909 |          0.0          | 0.00047213087 | 0.00017502996  |      0.5      |   0.24874628   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999791264323 | 0.00044751167  |                   |                    |                        |            | 0.0 | 6.251185199123818e-05  |          0.0          | 0.00047370465 |  0.0001718248  |      0.5      |   0.24323606   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 128 | 32 | 256 | 8  | ['out'] | [1, 16, 128] |     fp16      | [1, 16, 128]  |      fp16       | [8, 16, 1, 32, 128]  |        fp16         |  [8, 16, 128, 32]   |         fp16          |      16      | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     256     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999791267365 | 0.00047945976  |                   |                    |                        |            | 0.0 | 5.972366372774631e-05  |          0.0          | 0.0004878043  | 0.00017622378  |  0.49975586   |   0.24979287   |         0.0          | Max abs error is less than 0.001, consider as pass |
