Test Case: H20SXM_aten_slice
|   M   |  N   |  B  | dim | end | start | step |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 32768 | 3072 | N/A |  1  | -1  |   4   |  1   |  [[32768, 3072]]   | bf16  |       0.75       |       0.78        |       0.82       |       64.91        | 0.00e+00 | 1.01e+08 |        0%        |   6710.89%    |
|  32   | 4096 | N/A |  1  | -1  |   4   |  1   |    [[32, 4096]]    | bf16  |       0.73       |       0.76        |       0.82       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.98%     |
|  64   | 4096 | N/A |  1  | -1  |   4   |  1   |    [[64, 4096]]    | bf16  |       0.76       |       0.78        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.25%     |
|  128  | 4096 | N/A |  1  | -1  |   4   |  1   |   [[128, 4096]]    | bf16  |       0.75       |       0.77        |       0.8        |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
|  256  | 4096 | N/A |  1  | -1  |   4   |  1   |   [[256, 4096]]    | bf16  |       0.75       |       0.77        |       0.8        |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
|  512  | 4096 | N/A |  1  | -1  |   4   |  1   |   [[512, 4096]]    | bf16  |       0.75       |       0.78        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
| 1024  | 4096 | N/A |  1  | -1  |   4   |  1   |   [[1024, 4096]]   | bf16  |       0.76       |       0.77        |       0.78       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    275.94%    |
| 2048  | 4096 | N/A |  1  | -1  |   4   |  1   |   [[2048, 4096]]   | bf16  |       0.74       |       0.76        |       0.8        |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    566.8%     |
| 4096  | 4096 | N/A |  1  | -1  |   4   |  1   |   [[4096, 4096]]   | bf16  |       0.75       |       0.79        |       0.85       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1118.48%    |
| 8192  | 4096 | N/A |  1  | -1  |   4   |  1   |   [[8192, 4096]]   | bf16  |       0.73       |       0.77        |       0.8        |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2298.25%    |
| 16384 | 4096 | N/A |  1  | -1  |   4   |  1   |  [[16384, 4096]]   | bf16  |       0.75       |       0.77        |       0.8        |       43.94        | 0.00e+00 | 6.71e+07 |        0%        |   4473.92%    |
| 32768 | 4096 | N/A |  1  | -1  |   4   |  1   |  [[32768, 4096]]   | bf16  |       0.75       |       0.76        |       0.78       |       85.89        | 0.00e+00 | 1.34e+08 |        0%        |   8947.85%    |
|  32   | 8192 | N/A |  1  | -1  |   4   |  1   |    [[32, 8192]]    | bf16  |       0.75       |       0.77        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.48%     |
|  64   | 8192 | N/A |  1  | -1  |   4   |  1   |    [[64, 8192]]    | bf16  |       0.73       |       0.76        |       0.78       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
|  128  | 8192 | N/A |  1  | -1  |   4   |  1   |   [[128, 8192]]    | bf16  |       0.75       |       0.77        |       0.8        |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
|  256  | 8192 | N/A |  1  | -1  |   4   |  1   |   [[256, 8192]]    | bf16  |       0.73       |       0.76        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    143.64%    |
|  512  | 8192 | N/A |  1  | -1  |   4   |  1   |   [[512, 8192]]    | bf16  |       0.75       |       0.77        |       0.82       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
| 1024  | 8192 | N/A |  1  | -1  |   4   |  1   |   [[1024, 8192]]   | bf16  |       0.74       |       0.76        |       0.78       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    566.8%     |
| 2048  | 8192 | N/A |  1  | -1  |   4   |  1   |   [[2048, 8192]]   | bf16  |       0.74       |       0.77        |       0.81       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |    1133.6%    |
| 4096  | 8192 | N/A |  1  | -1  |   4   |  1   |   [[4096, 8192]]   | bf16  |       0.76       |       0.79        |       0.83       |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2207.53%    |
| 8192  | 8192 | N/A |  1  | -1  |   4   |  1   |   [[8192, 8192]]   | bf16  |       0.75       |       0.78        |       0.81       |       43.94        | 0.00e+00 | 6.71e+07 |        0%        |   4473.92%    |
| 16384 | 8192 | N/A |  1  | -1  |   4   |  1   |  [[16384, 8192]]   | bf16  |       0.74       |       0.77        |       0.8        |       85.89        | 0.00e+00 | 1.34e+08 |        0%        |   9068.77%    |
| 32768 | 8192 | N/A |  1  | -1  |   4   |  1   |  [[32768, 8192]]   | bf16  |       0.73       |       0.77        |       0.82       |       169.77       | 0.00e+00 | 2.68e+08 |        0%        |   18385.99%   |
|  32   |  32  |  1  |  0  |  8  |   0   |  1   |   [[1, 32, 32]]    | bf16  |       0.76       |        0.8        |       0.85       |        2.0         | 0.00e+00 | 1.02e+03 |        0%        |     0.07%     |
|  32   |  32  |  2  |  0  |  8  |   0   |  1   |   [[2, 32, 32]]    | bf16  |       0.74       |       0.78        |       0.81       |        2.0         | 0.00e+00 | 2.05e+03 |        0%        |     0.14%     |
|  32   |  32  |  4  |  0  |  8  |   0   |  1   |   [[4, 32, 32]]    | bf16  |       0.75       |       0.77        |       0.8        |        2.0         | 0.00e+00 | 4.10e+03 |        0%        |     0.27%     |
|  32   |  32  |  8  |  0  |  8  |   0   |  1   |   [[8, 32, 32]]    | bf16  |       0.76       |       0.79        |       0.81       |        2.01        | 0.00e+00 | 8.19e+03 |        0%        |     0.54%     |
|  32   |  32  | 16  |  0  |  8  |   0   |  1   |   [[16, 32, 32]]   | bf16  |       0.77       |       0.79        |       0.82       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     1.06%     |
|  32   |  32  | 32  |  0  |  8  |   0   |  1   |   [[32, 32, 32]]   | bf16  |       0.76       |       0.77        |       0.8        |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.16%     |
|  64   |  32  |  1  |  0  |  8  |   0   |  1   |   [[1, 64, 32]]    | bf16  |       0.75       |       0.77        |       0.81       |        2.0         | 0.00e+00 | 2.05e+03 |        0%        |     0.14%     |
|  64   |  32  |  2  |  0  |  8  |   0   |  1   |   [[2, 64, 32]]    | bf16  |       0.75       |       0.78        |       0.82       |        2.0         | 0.00e+00 | 4.10e+03 |        0%        |     0.27%     |
|  64   |  32  |  4  |  0  |  8  |   0   |  1   |   [[4, 64, 32]]    | bf16  |       0.76       |       0.77        |       0.8        |        2.01        | 0.00e+00 | 8.19e+03 |        0%        |     0.54%     |
|  64   |  32  |  8  |  0  |  8  |   0   |  1   |   [[8, 64, 32]]    | bf16  |       0.76       |       0.78        |       0.82       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     1.08%     |
|  64   |  32  | 16  |  0  |  8  |   0   |  1   |   [[16, 64, 32]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.21%     |
|  64   |  32  | 32  |  0  |  8  |   0   |  1   |   [[32, 64, 32]]   | bf16  |       0.74       |       0.76        |       0.77       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.43%     |
|  128  |  32  |  1  |  0  |  8  |   0   |  1   |   [[1, 128, 32]]   | bf16  |       0.75       |       0.76        |       0.79       |        2.0         | 0.00e+00 | 4.10e+03 |        0%        |     0.27%     |
|  128  |  32  |  2  |  0  |  8  |   0   |  1   |   [[2, 128, 32]]   | bf16  |       0.73       |       0.78        |       0.83       |        2.01        | 0.00e+00 | 8.19e+03 |        0%        |     0.56%     |
|  128  |  32  |  4  |  0  |  8  |   0   |  1   |   [[4, 128, 32]]   | bf16  |       0.75       |       0.77        |       0.79       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     1.09%     |
|  128  |  32  |  8  |  0  |  8  |   0   |  1   |   [[8, 128, 32]]   | bf16  |       0.73       |       0.76        |       0.78       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.24%     |
|  128  |  32  | 16  |  0  |  8  |   0   |  1   |  [[16, 128, 32]]   | bf16  |       0.76       |       0.77        |       0.8        |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.31%     |
|  128  |  32  | 32  |  0  |  8  |   0   |  1   |  [[32, 128, 32]]   | bf16  |       0.76       |        0.8        |       0.85       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.62%     |
|  256  |  32  |  1  |  0  |  8  |   0   |  1   |   [[1, 256, 32]]   | bf16  |       0.75       |       0.79        |       0.85       |        2.01        | 0.00e+00 | 8.19e+03 |        0%        |     0.55%     |
|  256  |  32  |  2  |  0  |  8  |   0   |  1   |   [[2, 256, 32]]   | bf16  |       0.77       |       0.79        |       0.82       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     1.06%     |
|  256  |  32  |  4  |  0  |  8  |   0   |  1   |   [[4, 256, 32]]   | bf16  |       0.74       |       0.77        |       0.79       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.21%     |
|  256  |  32  |  8  |  0  |  8  |   0   |  1   |   [[8, 256, 32]]   | bf16  |       0.76       |       0.78        |       0.81       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.31%     |
|  256  |  32  | 16  |  0  |  8  |   0   |  1   |  [[16, 256, 32]]   | bf16  |       0.73       |       0.75        |       0.78       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.98%     |
|  256  |  32  | 32  |  0  |  8  |   0   |  1   |  [[32, 256, 32]]   | bf16  |       0.75       |       0.79        |       0.83       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.48%     |
|  512  |  32  |  1  |  0  |  8  |   0   |  1   |   [[1, 512, 32]]   | bf16  |       0.74       |       0.76        |       0.77       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     1.11%     |
|  512  |  32  |  2  |  0  |  8  |   0   |  1   |   [[2, 512, 32]]   | bf16  |       0.73       |       0.78        |       0.83       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.24%     |
|  512  |  32  |  4  |  0  |  8  |   0   |  1   |   [[4, 512, 32]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.43%     |
|  512  |  32  |  8  |  0  |  8  |   0   |  1   |   [[8, 512, 32]]   | bf16  |       0.77       |       0.81        |       0.87       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.51%     |
|  512  |  32  | 16  |  0  |  8  |   0   |  1   |  [[16, 512, 32]]   | bf16  |       0.76       |       0.78        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.25%     |
|  512  |  32  | 32  |  0  |  8  |   0   |  1   |  [[32, 512, 32]]   | bf16  |       0.75       |       0.77        |       0.81       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
| 1024  |  32  |  1  |  0  |  8  |   0   |  1   |  [[1, 1024, 32]]   | bf16  |       0.74       |       0.76        |       0.78       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.21%     |
| 1024  |  32  |  2  |  0  |  8  |   0   |  1   |  [[2, 1024, 32]]   | bf16  |       0.74       |       0.77        |       0.81       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.43%     |
| 1024  |  32  |  4  |  0  |  8  |   0   |  1   |  [[4, 1024, 32]]   | bf16  |       0.75       |       0.77        |       0.78       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.74%     |
| 1024  |  32  |  8  |  0  |  8  |   0   |  1   |  [[8, 1024, 32]]   | bf16  |       0.74       |       0.78        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.71%     |
| 1024  |  32  | 16  |  0  |  8  |   0   |  1   |  [[16, 1024, 32]]  | bf16  |       0.75       |       0.77        |       0.81       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
| 1024  |  32  | 32  |  0  |  8  |   0   |  1   |  [[32, 1024, 32]]  | bf16  |       0.74       |       0.76        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    70.85%     |
| 2048  |  32  |  1  |  0  |  8  |   0   |  1   |  [[1, 2048, 32]]   | bf16  |       0.75       |       0.77        |       0.8        |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.37%     |
| 2048  |  32  |  2  |  0  |  8  |   0   |  1   |  [[2, 2048, 32]]   | bf16  |       0.76       |       0.78        |       0.81       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.62%     |
| 2048  |  32  |  4  |  0  |  8  |   0   |  1   |  [[4, 2048, 32]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.71%     |
| 2048  |  32  |  8  |  0  |  8  |   0   |  1   |  [[8, 2048, 32]]   | bf16  |       0.75       |       0.77        |       0.81       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
| 2048  |  32  | 16  |  0  |  8  |   0   |  1   |  [[16, 2048, 32]]  | bf16  |       0.76       |       0.78        |       0.81       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    68.99%     |
| 2048  |  32  | 32  |  0  |  8  |   0   |  1   |  [[32, 2048, 32]]  | bf16  |       0.75       |       0.77        |       0.8        |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
| 4096  |  32  |  1  |  0  |  8  |   0   |  1   |  [[1, 4096, 32]]   | bf16  |       0.75       |       0.79        |       0.83       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.74%     |
| 4096  |  32  |  2  |  0  |  8  |   0   |  1   |  [[2, 4096, 32]]   | bf16  |       0.76       |       0.78        |       0.81       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.25%     |
| 4096  |  32  |  4  |  0  |  8  |   0   |  1   |  [[4, 4096, 32]]   | bf16  |       0.75       |       0.78        |       0.82       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
| 4096  |  32  |  8  |  0  |  8  |   0   |  1   |  [[8, 4096, 32]]   | bf16  |       0.73       |       0.77        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
| 4096  |  32  | 16  |  0  |  8  |   0   |  1   |  [[16, 4096, 32]]  | bf16  |       0.75       |       0.78        |       0.83       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
| 4096  |  32  | 32  |  0  |  8  |   0   |  1   |  [[32, 4096, 32]]  | bf16  |       0.75       |       0.78        |       0.83       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    279.62%    |
|  32   |  64  |  1  |  0  |  8  |   0   |  1   |   [[1, 32, 64]]    | bf16  |       0.74       |       0.77        |       0.82       |        2.0         | 0.00e+00 | 2.05e+03 |        0%        |     0.14%     |
|  32   |  64  |  2  |  0  |  8  |   0   |  1   |   [[2, 32, 64]]    | bf16  |       0.76       |       0.78        |       0.79       |        2.0         | 0.00e+00 | 4.10e+03 |        0%        |     0.27%     |
|  32   |  64  |  4  |  0  |  8  |   0   |  1   |   [[4, 32, 64]]    | bf16  |       0.75       |       0.77        |       0.81       |        2.01        | 0.00e+00 | 8.19e+03 |        0%        |     0.55%     |
|  32   |  64  |  8  |  0  |  8  |   0   |  1   |   [[8, 32, 64]]    | bf16  |       0.76       |       0.78        |       0.81       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     1.08%     |
